agglomeration,Data_year,nombre_pieces_homogene,average_loyer_m2,average_surface,total_nombre_logements,total_nombre_observations
Agglomération de Montpellier,2021,Ensemble 4P+,10.514285714285714,95.28571428571429,29742.0,4149.0
Agglomération de Montpellier,2021,Maison 4P+,10.925,101.0,18775.0,1644.0
Agglomération de Montpellier,2021,Appart 1P,16.61111111111111,26.11111111111111,50990.0,15036.0
Agglomération de Montpellier,2021,Appart 2P,13.233333333333333,43.0,82305.0,26364.0
Agglomération de Montpellier,2021,Appart 3P,11.211111111111112,65.88888888888889,53795.0,14732.0
Agglomération de Montpellier,2021,Appart 4P+,10.18888888888889,90.33333333333333,25206.0,3888.0
Agglomération de Montpellier,2021,Ensemble 1P,16.642857142857142,26.142857142857142,34310.0,11310.0
Agglomération de Montpellier,2021,Ensemble 2P,13.214285714285714,43.285714285714285,56300.0,19932.0
Agglomération de Montpellier,2021,Ensemble 3P,11.200000000000001,66.71428571428571,40238.0,11484.0
Agglomération de Sète,2021,Maison 1-3P,11.033333333333333,60.333333333333336,0.0,296.0
Agglomération de Sète,2021,Ensemble 4P+,9.457142857142857,90.14285714285714,0.0,1275.0
Agglomération de Sète,2021,Maison 4P+,9.65,95.0,0.0,948.0
Agglomération de Sète,2021,Appart 1P,13.283333333333333,28.166666666666668,0.0,872.0
Agglomération de Sète,2021,Appart 2P,11.644444444444444,43.0,0.0,4588.0
Agglomération de Sète,2021,Appart 3P,9.855555555555556,64.22222222222223,0.0,3580.0
Agglomération de Sète,2021,Appart 4P+,9.225000000000001,84.25,0.0,752.0
Agglomération de Sète,2021,Ensemble 1P,13.65,27.5,0.0,654.0
Agglomération de Sète,2021,Ensemble 2P,11.714285714285714,42.714285714285715,0.0,3474.0
Agglomération de Sète,2021,Ensemble 3P,10.057142857142859,65.14285714285714,0.0,2874.0
Agglomération de Vitré,2021,Maison 1-3P,7.7,64.0,2156.0,444.0
Agglomération de Vitré,2021,Ensemble 4P+,6.216666666666666,102.0,5820.0,1290.0
Agglomération de Vitré,2021,Maison 4P+,6.166666666666667,105.0,5548.0,1364.0
Agglomération de Vitré,2021,Appart 1P,9.975,32.0,482.0,392.0
Agglomération de Vitré,2021,Appart 2P,8.416666666666666,46.5,3001.0,1368.0
Agglomération de Vitré,2021,Appart 3P,7.557142857142857,66.28571428571429,2592.0,940.0
Agglomération de Vitré,2021,Appart 4P+,6.3999999999999995,84.66666666666667,750.0,356.0
Agglomération de Vitré,2021,Ensemble 1P,9.85,33.5,277.0,318.0
Agglomération de Vitré,2021,Ensemble 2P,8.45,47.0,2116.0,1104.0
Agglomération de Vitré,2021,Ensemble 3P,7.68,67.6,2918.0,936.0
Agglomération de Saint-Malo,2021,Maison 1-3P,8.5,64.0,1300.0,240.0
Agglomération de Saint-Malo,2021,Ensemble 4P+,7.6000000000000005,99.0,3248.0,783.0
Agglomération de Saint-Malo,2021,Maison 4P+,7.266666666666667,105.0,3830.0,780.0
Agglomération de Saint-Malo,2021,Appart 1P,13.866666666666667,25.333333333333332,956.0,356.0
Agglomération de Saint-Malo,2021,Appart 2P,11.457142857142857,40.285714285714285,5589.0,1852.0
Agglomération de Saint-Malo,2021,Appart 3P,9.200000000000001,65.16666666666667,4496.0,1336.0
Agglomération de Saint-Malo,2021,Appart 4P+,9.1,85.0,1314.0,264.0
Agglomération de Saint-Malo,2021,Ensemble 1P,13.9,26.0,485.0,273.0
Agglomération de Saint-Malo,2021,Ensemble 2P,11.459999999999999,40.4,3736.0,1422.0
Agglomération de Saint-Malo,2021,Ensemble 3P,9.02,65.8,3825.0,1143.0
Agglomération de Rennes,2021,Maison 1-3P,10.2,58.0,6630.0,496.0
Agglomération de Rennes,2021,Ensemble 4P+,9.110526315789473,98.3157894736842,72224.0,11886.0
Agglomération de Rennes,2021,Maison 4P+,8.5875,113.0,42556.0,4832.0
Agglomération de Rennes,2021,Appart 1P,15.104166666666666,26.208333333333332,66486.0,20800.0
Agglomération de Rennes,2021,Appart 2P,11.44,43.44,132697.0,43064.0
Agglomération de Rennes,2021,Appart 3P,9.783333333333333,63.958333333333336,104170.0,33392.0
Agglomération de Rennes,2021,Appart 4P+,9.48695652173913,86.91304347826087,47688.0,11016.0
Agglomération de Rennes,2021,Ensemble 1P,15.16111111111111,26.27777777777778,44479.0,15606.0
Agglomération de Rennes,2021,Ensemble 2P,11.5,43.578947368421055,90757.0,32376.0
Agglomération de Rennes,2021,Ensemble 3P,9.799999999999999,64.21052631578948,78324.0,25332.0
Agglomération de Tours,2021,Maison 1-3P,10.383333333333333,64.16666666666667,4255.0,830.0
Agglomération de Tours,2021,Ensemble 4P+,8.5625,98.75,16766.0,3615.0
Agglomération de Tours,2021,Maison 4P+,8.723076923076922,108.46153846153847,13338.0,2720.0
Agglomération de Tours,2021,Appart 1P,13.310526315789474,27.05263157894737,21612.0,9965.0
Agglomération de Tours,2021,Appart 2P,10.873684210526315,44.36842105263158,35921.0,18640.0
Agglomération de Tours,2021,Appart 3P,9.433333333333334,64.5,24872.0,12225.0
Agglomération de Tours,2021,Appart 4P+,8.486666666666666,88.8,11812.0,3305.0
Agglomération de Tours,2021,Ensemble 1P,13.325,27.0,14533.0,5991.0
Agglomération de Tours,2021,Ensemble 2P,10.9,44.25,24919.0,11238.0
Agglomération de Tours,2021,Ensemble 3P,9.5125,65.125,19008.0,7767.0
Agglomération de Grenoble,2021,Maison 1-3P,10.58,62.8,5629.0,1110.0
Agglomération de Grenoble,2021,Ensemble 4P+,9.704166666666667,95.58333333333333,60909.0,9738.0
Agglomération de Grenoble,2021,Maison 4P+,9.652941176470588,116.0,19349.0,2880.0
Agglomération de Grenoble,2021,Appart 1P,14.383673469387753,28.53061224489796,46607.0,19850.0
Agglomération de Grenoble,2021,Appart 2P,12.125925925925927,45.648148148148145,96512.0,27260.0
Agglomération de Grenoble,2021,Appart 3P,10.548076923076923,65.71153846153847,102108.0,24280.0
Agglomération de Grenoble,2021,Appart 4P+,9.54888888888889,90.04444444444445,69249.0,13350.0
Agglomération de Grenoble,2021,Ensemble 1P,14.279166666666667,28.75,31504.0,11958.0
Agglomération de Grenoble,2021,Ensemble 2P,12.120833333333332,45.625,65909.0,16590.0
Agglomération de Grenoble,2021,Ensemble 3P,10.520833333333334,65.79166666666667,71978.0,14952.0
Sud Loire - proche Haute-Loire,2021,Maison 1-3P,7.8,71.0,14440.0,1152.0
Sud Loire - proche Haute-Loire,2021,Ensemble 4P+,6.684210526315789,99.94736842105263,64456.0,11598.0
Sud Loire - proche Haute-Loire,2021,Maison 4P+,6.616666666666667,112.0,36648.0,3208.0
Sud Loire - proche Haute-Loire,2021,Appart 1P,9.235,34.1,4195.0,7336.0
Sud Loire - proche Haute-Loire,2021,Appart 2P,8.188461538461539,49.15384615384615,38580.0,17424.0
Sud Loire - proche Haute-Loire,2021,Appart 3P,7.251851851851852,68.77777777777777,61614.0,20464.0
Sud Loire - proche Haute-Loire,2021,Appart 4P+,6.508333333333333,92.625,40865.0,12256.0
Sud Loire - proche Haute-Loire,2021,Ensemble 1P,9.450000000000001,33.785714285714285,2767.0,5538.0
Sud Loire - proche Haute-Loire,2021,Ensemble 2P,8.3,49.25,28488.0,13242.0
Sud Loire - proche Haute-Loire,2021,Ensemble 3P,7.428571428571429,68.9047619047619,52546.0,16002.0
Agglomération de Nantes,2021,Maison 1-3P,10.4125,62.375,14781.0,2050.0
Agglomération de Nantes,2021,Ensemble 4P+,9.904347826086957,94.21739130434783,64635.0,9234.0
Agglomération de Nantes,2021,Maison 4P+,9.88076923076923,101.65384615384616,44473.0,5040.0
Agglomération de Nantes,2021,Appart 1P,14.493617021276597,27.46808510638298,80269.0,29060.0
Agglomération de Nantes,2021,Appart 2P,11.709615384615384,44.19230769230769,177559.0,79010.0
Agglomération de Nantes,2021,Appart 3P,10.307692307692308,63.92307692307692,118210.0,54580.0
Agglomération de Nantes,2021,Appart 4P+,9.627500000000001,88.5,48850.0,10350.0
Agglomération de Nantes,2021,Ensemble 1P,14.52857142857143,27.476190476190474,54108.0,17496.0
Agglomération de Nantes,2021,Ensemble 2P,11.652173913043478,44.26086956521739,122804.0,47676.0
Agglomération de Nantes,2021,Ensemble 3P,10.21304347826087,64.47826086956522,88550.0,33648.0
Agglomération de Nancy,2021,Maison 1-3P,9.0,65.0,1497.0,416.0
Agglomération de Nancy,2021,Ensemble 4P+,8.173913043478262,98.08695652173913,37305.0,8496.0
Agglomération de Nancy,2021,Maison 4P+,8.206666666666667,110.86666666666666,14032.0,2480.0
Agglomération de Nancy,2021,Appart 1P,12.707692307692307,28.73076923076923,52138.0,11784.0
Agglomération de Nancy,2021,Appart 2P,10.014814814814814,45.81481481481482,86526.0,24936.0
Agglomération de Nancy,2021,Appart 3P,8.848148148148148,68.03703703703704,70753.0,18400.0
Agglomération de Nancy,2021,Appart 4P+,8.056000000000001,91.0,39186.0,8848.0
Agglomération de Nancy,2021,Ensemble 1P,12.713043478260868,28.695652173913043,34782.0,8838.0
Agglomération de Nancy,2021,Ensemble 2P,10.045833333333333,45.75,58278.0,18756.0
Agglomération de Nancy,2021,Ensemble 3P,8.858333333333333,68.16666666666667,49205.0,14058.0
Golfe du Morbihan - Vannes Agglomération,2021,Maison 1-3P,9.366666666666667,63.666666666666664,2806.0,624.0
Golfe du Morbihan - Vannes Agglomération,2021,Ensemble 4P+,8.0875,104.75,12082.0,2610.0
Golfe du Morbihan - Vannes Agglomération,2021,Maison 4P+,8.225,109.375,14315.0,2668.0
Golfe du Morbihan - Vannes Agglomération,2021,Appart 1P,12.2375,27.625,4913.0,1716.0
Golfe du Morbihan - Vannes Agglomération,2021,Appart 2P,10.05,43.0,13767.0,4652.0
Golfe du Morbihan - Vannes Agglomération,2021,Appart 3P,9.0875,63.75,10651.0,3324.0
Golfe du Morbihan - Vannes Agglomération,2021,Appart 4P+,7.8,89.0,3044.0,812.0
Golfe du Morbihan - Vannes Agglomération,2021,Ensemble 1P,12.200000000000001,27.857142857142858,3249.0,1296.0
Golfe du Morbihan - Vannes Agglomération,2021,Ensemble 2P,10.028571428571428,43.0,9522.0,3594.0
Golfe du Morbihan - Vannes Agglomération,2021,Ensemble 3P,9.200000000000001,65.0,9131.0,2847.0
Lorient Agglomération,2021,Maison 1-3P,8.4,61.333333333333336,3190.0,464.0
Lorient Agglomération,2021,Ensemble 4P+,7.5375,100.75,12005.0,2229.0
Lorient Agglomération,2021,Maison 4P+,7.4625,108.125,11465.0,1320.0
Lorient Agglomération,2021,Appart 1P,12.4,27.166666666666668,3591.0,864.0
Lorient Agglomération,2021,Appart 2P,9.955555555555556,44.111111111111114,15099.0,3816.0
Lorient Agglomération,2021,Appart 3P,8.577777777777778,63.22222222222222,14843.0,3300.0
Lorient Agglomération,2021,Appart 4P+,7.6499999999999995,86.0,5608.0,1652.0
Lorient Agglomération,2021,Ensemble 1P,12.459999999999999,26.6,2287.0,654.0
Lorient Agglomération,2021,Ensemble 2P,9.8,45.125,10715.0,2937.0
Lorient Agglomération,2021,Ensemble 3P,8.5625,63.625,12344.0,2742.0
Auray Quiberon Terre Atlantique,2021,Maison 1-3P,8.5,67.33333333333333,2220.0,512.0
Auray Quiberon Terre Atlantique,2021,Ensemble 4P+,7.483333333333333,103.83333333333333,5307.0,1155.0
Auray Quiberon Terre Atlantique,2021,Maison 4P+,7.616666666666667,105.66666666666667,7039.0,1276.0
Auray Quiberon Terre Atlantique,2021,Appart 1P,12.200000000000001,26.0,716.0,352.0
Auray Quiberon Terre Atlantique,2021,Appart 2P,10.085714285714285,44.0,4794.0,1540.0
Auray Quiberon Terre Atlantique,2021,Appart 3P,8.583333333333334,63.5,3819.0,1184.0
Auray Quiberon Terre Atlantique,2021,Appart 4P+,6.5,100.0,908.0,264.0
Auray Quiberon Terre Atlantique,2021,Ensemble 1P,12.15,26.5,375.0,270.0
Auray Quiberon Terre Atlantique,2021,Ensemble 2P,10.066666666666666,44.5,3337.0,1215.0
Auray Quiberon Terre Atlantique,2021,Ensemble 3P,8.366666666666667,67.16666666666667,3919.0,1206.0
Agglomération de Lille,2021,Maison 1-3P,10.622222222222222,61.333333333333336,25304.0,4872.0
Agglomération de Lille,2021,Ensemble 4P+,9.322222222222223,95.0,65854.0,13216.0
Agglomération de Lille,2021,Maison 4P+,9.100000000000001,96.55555555555556,89228.0,13536.0
Agglomération de Lille,2021,Appart 1P,15.211111111111112,28.333333333333332,67650.0,41240.0
Agglomération de Lille,2021,Appart 2P,12.677777777777777,43.888888888888886,137274.0,92864.0
Agglomération de Lille,2021,Appart 3P,10.822222222222223,66.0,87764.0,54880.0
Agglomération de Lille,2021,Appart 4P+,9.455555555555556,93.77777777777777,42476.0,12896.0
Agglomération de Lille,2021,Ensemble 1P,15.211111111111112,28.333333333333332,34640.0,20644.0
Agglomération de Lille,2021,Ensemble 2P,12.677777777777779,43.888888888888886,71961.0,46940.0
Agglomération de Lille,2021,Ensemble 3P,10.711111111111112,66.22222222222223,52396.0,29344.0
Agglomération d'Alençon,2021,Maison 1-3P,7.3,62.666666666666664,2696.0,588.0
Agglomération d'Alençon,2021,Ensemble 4P+,6.614285714285714,92.42857142857143,3822.0,1377.0
Agglomération d'Alençon,2021,Maison 4P+,6.585714285714286,95.14285714285714,4850.0,1348.0
Agglomération d'Alençon,2021,Appart 1P,11.059999999999999,26.0,1905.0,660.0
Agglomération d'Alençon,2021,Appart 2P,8.540000000000001,44.2,3888.0,1164.0
Agglomération d'Alençon,2021,Appart 3P,6.875,61.25,2114.0,776.0
Agglomération d'Alençon,2021,Appart 4P+,6.6,84.0,881.0,488.0
Agglomération d'Alençon,2021,Ensemble 1P,10.95,26.5,1292.0,504.0
Agglomération d'Alençon,2021,Ensemble 2P,8.516666666666667,45.5,3006.0,984.0
Agglomération d'Alençon,2021,Ensemble 3P,7.1,63.25,2772.0,903.0
Agglomération d'Arras,2021,Maison 1-3P,8.966666666666667,65.0,2456.0,516.0
Agglomération d'Arras,2021,Ensemble 4P+,7.838461538461539,97.53846153846153,11316.0,2472.0
Agglomération d'Arras,2021,Maison 4P+,7.766666666666667,100.0,11302.0,2598.0
Agglomération d'Arras,2021,Appart 1P,13.172727272727274,24.90909090909091,4310.0,3366.0
Agglomération d'Arras,2021,Appart 2P,10.360000000000001,44.333333333333336,10422.0,6990.0
Agglomération d'Arras,2021,Appart 3P,9.027272727272727,67.45454545454545,7146.0,3852.0
Agglomération d'Arras,2021,Appart 4P+,8.042857142857143,88.28571428571429,3784.0,1110.0
Agglomération d'Arras,2021,Ensemble 1P,13.175,25.0,3263.0,2244.0
Agglomération d'Arras,2021,Ensemble 2P,10.5,44.083333333333336,8195.0,4704.0
Agglomération d'Arras,2021,Ensemble 3P,8.911111111111111,68.44444444444444,6791.0,2868.0
Agglomération de Clermont-Ferrand,2021,Maison 1-3P,7.918181818181818,64.54545454545455,13997.0,1912.0
Agglomération de Clermont-Ferrand,2021,Ensemble 4P+,7.8374999999999995,97.25,53921.0,11244.0
Agglomération de Clermont-Ferrand,2021,Maison 4P+,7.8047619047619055,104.76190476190476,38450.0,4792.0
Agglomération de Clermont-Ferrand,2021,Appart 1P,12.284615384615384,27.53846153846154,41958.0,13296.0
Agglomération de Clermont-Ferrand,2021,Appart 2P,9.97037037037037,44.370370370370374,77140.0,24288.0
Agglomération de Clermont-Ferrand,2021,Appart 3P,8.533333333333333,66.03703703703704,68948.0,18952.0
Agglomération de Clermont-Ferrand,2021,Appart 4P+,7.761538461538462,90.76923076923077,41107.0,10200.0
Agglomération de Clermont-Ferrand,2021,Ensemble 1P,12.139130434782608,28.130434782608695,28157.0,10014.0
Agglomération de Clermont-Ferrand,2021,Ensemble 2P,9.924999999999999,44.875,54097.0,18564.0
Agglomération de Clermont-Ferrand,2021,Ensemble 3P,8.491666666666667,66.75,55259.0,15258.0
Unité urbaine de l'agglomération de Bayonne,2021,Maison 1-3P,9.85,66.0,6295.0,928.0
Unité urbaine de l'agglomération de Bayonne,2021,Maison 4P+,9.3,103.0,19095.0,2284.0
Unité urbaine de l'agglomération de Bayonne,2021,Appart 1P,14.5,28.88888888888889,9189.0,3488.0
Unité urbaine de l'agglomération de Bayonne,2021,Appart 2P,11.522222222222222,45.111111111111114,40485.0,12920.0
Unité urbaine de l'agglomération de Bayonne,2021,Appart 3P,9.922222222222222,65.88888888888889,39057.0,11864.0
Unité urbaine de l'agglomération de Bayonne,2021,Appart 4P+,9.033333333333333,96.11111111111111,18619.0,4488.0
Eurométropole de Strasbourg,2021,Ensemble 4P+,9.075,103.125,35671.0,5454.0
Eurométropole de Strasbourg,2021,Maison 4P+,9.066666666666666,114.33333333333333,5270.0,452.0
Eurométropole de Strasbourg,2021,Appart 1P,14.844444444444443,26.22222222222222,34712.0,9596.0
Eurométropole de Strasbourg,2021,Appart 2P,11.466666666666667,46.77777777777778,70254.0,15728.0
Eurométropole de Strasbourg,2021,Appart 3P,9.766666666666666,69.55555555555556,71745.0,13556.0
Eurométropole de Strasbourg,2021,Appart 4P+,9.0,99.55555555555556,45602.0,6820.0
Eurométropole de Strasbourg,2021,Ensemble 1P,14.8625,26.125,23233.0,7203.0
Eurométropole de Strasbourg,2021,Ensemble 2P,11.475,46.75,47388.0,11814.0
Eurométropole de Strasbourg,2021,Ensemble 3P,9.7625,69.75,49440.0,10209.0
Agglomération de Lyon,2021,Ensemble 4P+,10.6,96.70833333333333,187363.0,36282.0
Agglomération de Lyon,2021,Appart 1P,16.07777777777778,29.37037037037037,169492.0,39000.0
Agglomération de Lyon,2021,Appart 2P,12.937037037037037,45.7037037037037,392951.0,70808.0
Agglomération de Lyon,2021,Appart 3P,11.233333333333334,66.5925925925926,358221.0,69712.0
Agglomération de Lyon,2021,Appart 4P+,10.492592592592594,93.18518518518519,217284.0,43960.0
Agglomération de Lyon,2021,Ensemble 1P,15.9625,29.666666666666668,113850.0,29304.0
Agglomération de Lyon,2021,Ensemble 2P,12.920833333333334,45.875,265999.0,53460.0
Agglomération de Lyon,2021,Ensemble 3P,11.141666666666666,67.08333333333333,251090.0,53310.0
Agglomération de Chalon-sur-Saône,2021,Ensemble 4P+,6.7,101.0,3659.0,364.0
Agglomération de Chalon-sur-Saône,2021,Maison 4P+,6.6,113.0,1878.0,132.0
Agglomération de Chalon-sur-Saône,2021,Appart 1P,9.6,32.0,1050.0,190.0
Agglomération de Chalon-sur-Saône,2021,Appart 2P,8.7,47.0,2669.0,407.0
Agglomération de Chalon-sur-Saône,2021,Appart 3P,7.3,67.0,2869.0,441.0
Agglomération de Chalon-sur-Saône,2021,Appart 4P+,6.7,88.0,1781.0,232.0
Agglomération de Chalon-sur-Saône,2021,Ensemble 1P,9.5,33.0,1064.0,191.0
Agglomération de Chalon-sur-Saône,2021,Ensemble 2P,8.8,47.0,2832.0,413.0
Agglomération de Chalon-sur-Saône,2021,Ensemble 3P,7.3,68.0,3482.0,483.0
Agglomération de Mâcon,2021,Maison 1-3P,8.0,62.0,488.0,63.0
Agglomération de Mâcon,2021,Ensemble 4P+,6.7,99.0,2962.0,600.0
Agglomération de Mâcon,2021,Maison 4P+,6.8,107.0,1519.0,173.0
Agglomération de Mâcon,2021,Appart 1P,9.3,32.0,533.0,255.0
Agglomération de Mâcon,2021,Appart 2P,8.2,49.0,1697.0,597.0
Agglomération de Mâcon,2021,Appart 3P,7.1,67.0,1944.0,633.0
Agglomération de Mâcon,2021,Appart 4P+,6.5,90.0,1442.0,427.0
Agglomération de Mâcon,2021,Ensemble 1P,9.4,33.0,546.0,266.0
Agglomération de Mâcon,2021,Ensemble 2P,8.2,49.0,1797.0,605.0
Agglomération de Mâcon,2021,Ensemble 3P,7.2,68.0,2319.0,677.0
Agglomération parisienne,2021,Maison 1-3P,15.95,57.0,12.0,357.0
Agglomération parisienne,2021,Maison 4P+,15.15,109.0,12.0,473.0
Agglomération parisienne,2021,Appart 1P,24.433333333333334,26.72222222222222,96.0,14868.0
Agglomération parisienne,2021,Appart 2P,20.616666666666667,43.333333333333336,96.0,24686.0
Agglomération parisienne,2021,Appart 3P,18.811111111111114,62.833333333333336,96.0,17852.0
Agglomération parisienne,2021,Appart 4P+,18.62777777777778,93.55555555555556,96.0,9444.0
Agglomération parisienne,2021,Ensemble 1P,24.52,26.533333333333335,84.0,9862.0
Agglomération parisienne,2021,Ensemble 2P,20.58,43.666666666666664,84.0,16418.0
Agglomération parisienne,2021,Ensemble 3P,18.8,62.93333333333333,84.0,12110.0
Agglomération parisienne,2021,Ensemble 4P+,18.44,97.8,84.0,7150.0
Paris intra-muros,2021,Appart 1P,27.599999999999998,25.666666666666668,32.0,3167.0
Paris intra-muros,2021,Appart 2P,24.266666666666666,43.0,32.0,4383.0
Paris intra-muros,2021,Appart 3P,23.233333333333334,63.833333333333336,32.0,2641.0
Paris intra-muros,2021,Appart 4P+,22.666666666666668,102.16666666666667,32.0,1915.0
Paris intra-muros,2021,Ensemble 1P,27.639999999999997,25.6,28.0,2139.0
Paris intra-muros,2021,Ensemble 2P,24.259999999999998,43.2,28.0,2959.0
Paris intra-muros,2021,Ensemble 3P,23.240000000000002,64.0,28.0,1786.0
Paris intra-muros,2021,Ensemble 4P+,22.72,102.0,28.0,1299.0
Agglomération parisienne (hors Paris),2021,Maison 1-3P,15.9,57.0,4.0,175.0
Agglomération parisienne (hors Paris),2021,Maison 4P+,15.0,109.0,4.0,231.0
Agglomération parisienne (hors Paris),2021,Appart 1P,21.233333333333334,27.833333333333332,32.0,4284.0
Agglomération parisienne (hors Paris),2021,Appart 2P,17.4,43.833333333333336,32.0,7887.0
Agglomération parisienne (hors Paris),2021,Appart 3P,15.216666666666667,62.166666666666664,32.0,6270.0
Agglomération parisienne (hors Paris),2021,Appart 4P+,14.683333333333332,86.83333333333333,32.0,2811.0
Agglomération parisienne (hors Paris),2021,Ensemble 1P,21.619999999999997,27.4,28.0,2792.0
Agglomération parisienne (hors Paris),2021,Ensemble 2P,17.44,44.0,28.0,5250.0
Agglomération parisienne (hors Paris),2021,Ensemble 3P,15.34,62.2,28.0,4269.0
Agglomération parisienne (hors Paris),2021,Ensemble 4P+,15.12,94.2,28.0,2276.0
Agglomération de Toulon,2021,Maison 1-3P,12.341176470588236,59.23529411764706,32111.0,3064.0
Agglomération de Toulon,2021,Ensemble 4P+,10.491304347826087,89.30434782608695,70654.0,13182.0
Agglomération de Toulon,2021,Maison 4P+,11.665000000000001,98.75,38367.0,3560.0
Agglomération de Toulon,2021,Appart 1P,14.974074074074075,28.555555555555557,53803.0,12464.0
Agglomération de Toulon,2021,Appart 2P,12.911111111111111,42.96296296296296,141008.0,36088.0
Agglomération de Toulon,2021,Appart 3P,11.170370370370371,63.18518518518518,150665.0,33152.0
Agglomération de Toulon,2021,Appart 4P+,9.765384615384615,85.1923076923077,66737.0,14016.0
Agglomération de Toulon,2021,Ensemble 1P,15.008333333333333,28.5,36881.0,9480.0
Agglomération de Toulon,2021,Ensemble 2P,12.991666666666667,43.041666666666664,101001.0,27750.0
Agglomération de Toulon,2021,Ensemble 3P,11.291666666666666,63.708333333333336,115948.0,26346.0
Agglomération de Draguignan,2021,Ensemble 4P+,9.8,93.75,3392.0,681.0
Agglomération de Draguignan,2021,Maison 4P+,10.166666666666666,101.0,3572.0,316.0
Agglomération de Draguignan,2021,Appart 1P,13.725,28.0,2332.0,464.0
Agglomération de Draguignan,2021,Appart 2P,11.471428571428572,45.142857142857146,7274.0,1384.0
Agglomération de Draguignan,2021,Appart 3P,10.200000000000001,62.714285714285715,7367.0,1348.0
Agglomération de Draguignan,2021,Appart 4P+,9.15,83.75,2270.0,592.0
Agglomération de Draguignan,2021,Ensemble 1P,13.5,28.333333333333332,1478.0,357.0
Agglomération de Draguignan,2021,Ensemble 2P,11.583333333333334,44.666666666666664,4969.0,1059.0
Agglomération de Draguignan,2021,Ensemble 3P,10.116666666666667,64.16666666666667,5838.0,1092.0
Agglomération de Fréjus,2021,Maison 1-3P,10.5,65.75,2176.0,516.0
Agglomération de Fréjus,2021,Ensemble 4P+,11.0,90.5,5031.0,1356.0
Agglomération de Fréjus,2021,Maison 4P+,11.866666666666667,99.33333333333333,2400.0,776.0
Agglomération de Fréjus,2021,Appart 1P,17.466666666666665,27.0,3793.0,1236.0
Agglomération de Fréjus,2021,Appart 2P,13.833333333333334,44.333333333333336,14205.0,4968.0
Agglomération de Fréjus,2021,Appart 3P,12.18888888888889,63.55555555555556,12567.0,4292.0
Agglomération de Fréjus,2021,Appart 4P+,10.32,82.4,3205.0,1032.0
Agglomération de Fréjus,2021,Ensemble 1P,17.419999999999998,27.0,2372.0,936.0
Agglomération de Fréjus,2021,Ensemble 2P,13.6875,44.375,10053.0,3828.0
Agglomération de Fréjus,2021,Ensemble 3P,12.025,64.875,9761.0,3495.0
Communes non TLV,2021,Maison 1-3P,10.75,64.25,6350.0,432.0
Communes non TLV,2021,Ensemble 4P+,9.785714285714286,97.71428571428571,10366.0,1188.0
Communes non TLV,2021,Maison 4P+,9.5,101.5,8597.0,812.0
Communes non TLV,2021,Appart 1P,12.9,29.0,2434.0,644.0
Communes non TLV,2021,Appart 2P,12.2,43.22222222222222,11056.0,2836.0
Communes non TLV,2021,Appart 3P,10.2375,62.75,11351.0,2464.0
Communes non TLV,2021,Appart 4P+,9.48,86.2,3664.0,772.0
Communes non TLV,2021,Ensemble 1P,12.866666666666667,28.666666666666668,1512.0,495.0
Communes non TLV,2021,Ensemble 2P,12.0875,43.875,8646.0,2193.0
Communes non TLV,2021,Ensemble 3P,10.5625,65.5,12266.0,2094.0
La Roche-sur-Yon Agglomération,2021,Maison 1-3P,8.4,62.0,2614.0,466.0
La Roche-sur-Yon Agglomération,2021,Ensemble 4P+,7.2,95.0,3067.0,527.0
La Roche-sur-Yon Agglomération,2021,Maison 4P+,7.3,96.0,5056.0,814.0
La Roche-sur-Yon Agglomération,2021,Appart 1P,12.7,27.0,2140.0,828.0
La Roche-sur-Yon Agglomération,2021,Appart 2P,9.7,43.0,4184.0,2048.0
La Roche-sur-Yon Agglomération,2021,Appart 3P,8.0,65.0,2340.0,1090.0
La Roche-sur-Yon Agglomération,2021,Appart 4P+,6.9,88.0,1078.0,240.0
La Roche-sur-Yon Agglomération,2021,Ensemble 1P,12.8,26.0,1121.0,439.0
La Roche-sur-Yon Agglomération,2021,Ensemble 2P,9.6,43.0,2373.0,1067.0
La Roche-sur-Yon Agglomération,2021,Ensemble 3P,8.0,69.0,2145.0,710.0
Les Sables d'Olonne Agglomération,2021,Maison 1-3P,9.3,62.0,2498.0,582.0
Les Sables d'Olonne Agglomération,2021,Ensemble 4P+,8.5,94.0,1851.0,426.0
Les Sables d'Olonne Agglomération,2021,Maison 4P+,8.5,95.0,3292.0,704.0
Les Sables d'Olonne Agglomération,2021,Appart 1P,13.5,28.0,642.0,266.0
Les Sables d'Olonne Agglomération,2021,Appart 2P,11.1,43.0,2732.0,1244.0
Les Sables d'Olonne Agglomération,2021,Appart 3P,9.7,63.0,1964.0,942.0
Les Sables d'Olonne Agglomération,2021,Appart 4P+,8.2,93.0,410.0,148.0
Les Sables d'Olonne Agglomération,2021,Ensemble 1P,13.2,28.0,346.0,142.0
Les Sables d'Olonne Agglomération,2021,Ensemble 2P,10.9,43.0,1631.0,685.0
Les Sables d'Olonne Agglomération,2021,Ensemble 3P,9.4,67.0,1942.0,690.0
Pays de Challans,2021,Maison 1-3P,8.5,66.0,3542.0,1244.0
Pays de Challans,2021,Ensemble 4P+,7.6,93.0,2031.0,513.0
Pays de Challans,2021,Maison 4P+,7.6,92.0,3892.0,960.0
Pays de Challans,2021,Appart 1P,11.5,31.0,232.0,170.0
Pays de Challans,2021,Appart 2P,9.9,45.0,1314.0,718.0
Pays de Challans,2021,Appart 3P,8.3,65.0,692.0,386.0
